ticket_id,text,coarse_category,issue_type,resolution,is_noisy
1746,unable to establish vpn tunnel,Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",True
1747,locked out of my workstation wrong password too many times asap plz help ticket urgent,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",True
1748,cant see the shared drive that my team uses,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",False
1749,need to restore a folder from last week,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",False
1750,internet is extremely slow today,Network,slow_network_speed,"Run a speed test from a wired connection to isolate WiFi vs WAN issues, check for bandwidth-heavy background syncs, and escalate to network team if WAN saturation confirmed.",False
1751,software update keeps failing and rolling back,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1752,sso says invalid session please try again,Access_Login,sso_login_error,"Clear browser cookies/cache for the identity provider domain, confirm system clock is correct, and retry. If persistent, check IdP status page for outages.",False
1753,"locked out of my workstation, wrong password too many times",Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1754,mailbox stuck reconnecting to server,Account_Access_Data,email_not_syncing,"Check mailbox size against quota, repair the Outlook profile/OST file, and verify Exchange server connectivity status.",False
1755,need to restore a folder from last week asap plz help ticket urgent,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",True
1756,cannot install latest security patch,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1757,emails delayed by several hours,Account_Access_Data,email_not_syncing,"Check mailbox size against quota, repair the Outlook profile/OST file, and verify Exchange server connectivity status.",True
1758,"cant access okta dashboard, blank page after login",Access_Login,sso_login_error,"Clear browser cookies/cache for the identity provider domain, confirm system clock is correct, and retry. If persistent, check IdP status page for outages.",False
1759,monitor resolution keeps resetting,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
1760,cannot install latest security patch,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1761,outlook keps crashing on startup asap plz help ticket urgent,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",True
1762,screen flickering constantly on external,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",True
1763,printer not responding from my computer,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",False
1764,cant see the shared drive that my team uses,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",True
1765,"cant install software, admin rights required",Software,software_install_request,"Submit software request through the self-service catalog for auto-approved titles; for licensed software, route to procurement for license allocation before install.",False
1766,VPN client says authentication failed but,Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",True
